# Epoch	Train_Loss	Val_Loss	Train_Phys	Val_Phys
3.490000e+02	4.512193e-02	5.896937e-02	1.178133e-02	1.323797e-02
3.500000e+02	4.554027e-02	5.877235e-02	1.210228e-02	1.161353e-02
3.510000e+02	4.736972e-02	5.746666e-02	1.202369e-02	1.223258e-02
3.520000e+02	4.741239e-02	5.718453e-02	1.238086e-02	1.223663e-02
3.530000e+02	4.630636e-02	5.720248e-02	1.239870e-02	1.228680e-02
3.540000e+02	4.633641e-02	5.729381e-02	1.275262e-02	1.242198e-02
3.550000e+02	4.563548e-02	5.669921e-02	1.284871e-02	1.268330e-02
3.560000e+02	4.521643e-02	5.631927e-02	1.273707e-02	1.343844e-02
3.570000e+02	4.567284e-02	5.729157e-02	1.256775e-02	1.326180e-02
3.580000e+02	4.658954e-02	5.619873e-02	1.247964e-02	1.382205e-02
3.590000e+02	4.586521e-02	5.720828e-02	1.282704e-02	1.518356e-02
3.600000e+02	4.655951e-02	5.910676e-02	1.357259e-02	1.499408e-02
3.610000e+02	4.716007e-02	5.788491e-02	1.350155e-02	1.437654e-02
3.620000e+02	4.653437e-02	5.967901e-02	1.339371e-02	1.504706e-02
3.630000e+02	4.693114e-02	5.645081e-02	1.359751e-02	1.548164e-02
3.640000e+02	4.526585e-02	5.609833e-02	1.373669e-02	1.499694e-02
3.650000e+02	4.516565e-02	5.538010e-02	1.395962e-02	1.435480e-02
3.660000e+02	4.492927e-02	5.713142e-02	1.394052e-02	1.432066e-02
3.670000e+02	4.557798e-02	5.574608e-02	1.412830e-02	1.427840e-02
3.680000e+02	4.501741e-02	5.634532e-02	1.346463e-02	1.410198e-02
3.690000e+02	4.497753e-02	5.680555e-02	1.323145e-02	1.328966e-02
3.700000e+02	4.523341e-02	5.617306e-02	1.296889e-02	1.337313e-02
3.710000e+02	4.498751e-02	5.776054e-02	1.299659e-02	1.364594e-02
3.720000e+02	4.605128e-02	5.543405e-02	1.273915e-02	1.326218e-02
3.730000e+02	4.478398e-02	5.753041e-02	1.288588e-02	1.327735e-02
3.740000e+02	4.561922e-02	5.558662e-02	1.295352e-02	1.349018e-02
3.750000e+02	4.505854e-02	5.633118e-02	1.260686e-02	1.392836e-02
3.760000e+02	4.519309e-02	5.598630e-02	1.284590e-02	1.356291e-02
3.770000e+02	4.470002e-02	5.530480e-02	1.255234e-02	1.304715e-02
3.780000e+02	4.525150e-02	5.737984e-02	1.263645e-02	1.216463e-02
3.790000e+02	4.545438e-02	5.604561e-02	1.281426e-02	1.345727e-02
3.800000e+02	4.453129e-02	5.531760e-02	1.343412e-02	1.385940e-02
3.810000e+02	4.467534e-02	5.577616e-02	1.378347e-02	1.394448e-02
3.820000e+02	4.481342e-02	5.552171e-02	1.352926e-02	1.437807e-02
3.830000e+02	4.559164e-02	5.678058e-02	1.361919e-02	1.374888e-02
3.840000e+02	4.545699e-02	5.545541e-02	1.337286e-02	1.333459e-02
3.850000e+02	4.494784e-02	5.527004e-02	1.321704e-02	1.335149e-02
3.860000e+02	4.523305e-02	5.874104e-02	1.324649e-02	1.223646e-02
3.870000e+02	4.681446e-02	5.625535e-02	1.290730e-02	1.245055e-02
3.880000e+02	4.576251e-02	5.599873e-02	1.277612e-02	1.324716e-02
3.890000e+02	4.647634e-02	5.769448e-02	1.267722e-02	1.390721e-02
3.900000e+02	4.605222e-02	5.598478e-02	1.286137e-02	1.375946e-02
3.910000e+02	4.670372e-02	5.562048e-02	1.306366e-02	1.370860e-02
3.920000e+02	4.583322e-02	5.743458e-02	1.318880e-02	1.267439e-02
3.930000e+02	4.594223e-02	5.653753e-02	1.299287e-02	1.259248e-02
3.940000e+02	4.483071e-02	5.591111e-02	1.296006e-02	1.334494e-02
3.950000e+02	4.484758e-02	5.636293e-02	1.312213e-02	1.377163e-02
3.960000e+02	4.557864e-02	5.946128e-02	1.305095e-02	1.463325e-02
3.970000e+02	4.640554e-02	5.719927e-02	1.299476e-02	1.443531e-02
3.980000e+02	4.678560e-02	5.945208e-02	1.351303e-02	1.436756e-02
3.990000e+02	4.741031e-02	5.645851e-02	1.345672e-02	1.419736e-02
4.000000e+02	4.524384e-02	5.638782e-02	1.354180e-02	1.432136e-02
4.010000e+02	4.541961e-02	5.557346e-02	1.353519e-02	1.434252e-02
4.020000e+02	4.724432e-02	5.648014e-02	1.358687e-02	1.349492e-02
4.030000e+02	4.549010e-02	5.640886e-02	1.356948e-02	1.423891e-02
4.040000e+02	4.541251e-02	5.779130e-02	1.443056e-02	1.390484e-02
4.050000e+02	4.571586e-02	5.685918e-02	1.446152e-02	1.437616e-02
4.060000e+02	4.539666e-02	5.687196e-02	1.458831e-02	1.553374e-02
4.070000e+02	4.568227e-02	5.900455e-02	1.492160e-02	1.515213e-02
4.080000e+02	4.575941e-02	5.631652e-02	1.497522e-02	1.599333e-02
4.090000e+02	4.482730e-02	5.583438e-02	1.485024e-02	1.560717e-02
4.100000e+02	4.500292e-02	5.554938e-02	1.453401e-02	1.494901e-02
4.110000e+02	4.496571e-02	5.570417e-02	1.394423e-02	1.427752e-02
4.120000e+02	4.525478e-02	5.589283e-02	1.336608e-02	1.378360e-02
4.130000e+02	4.577078e-02	5.659261e-02	1.356463e-02	1.434354e-02
4.140000e+02	4.537290e-02	5.679568e-02	1.420573e-02	1.371421e-02
4.150000e+02	4.532161e-02	5.610297e-02	1.414744e-02	1.391512e-02
4.160000e+02	4.524655e-02	5.734261e-02	1.413142e-02	1.364272e-02
4.170000e+02	4.535907e-02	5.829000e-02	1.423160e-02	1.300313e-02
4.180000e+02	4.579475e-02	5.630913e-02	1.416117e-02	1.404385e-02
4.190000e+02	4.568081e-02	5.608746e-02	1.439610e-02	1.434848e-02
4.200000e+02	4.521777e-02	5.668914e-02	1.505212e-02	1.609640e-02
4.210000e+02	4.676182e-02	5.668187e-02	1.538545e-02	1.504935e-02
4.220000e+02	4.507266e-02	5.847217e-02	1.522496e-02	1.396666e-02
4.230000e+02	4.699218e-02	5.548599e-02	1.467173e-02	1.488434e-02
4.240000e+02	4.605016e-02	5.555205e-02	1.457633e-02	1.440931e-02
4.250000e+02	4.485530e-02	5.679220e-02	1.439686e-02	1.517533e-02
4.260000e+02	4.610904e-02	5.660017e-02	1.409942e-02	1.463530e-02
4.270000e+02	4.512470e-02	5.534010e-02	1.375142e-02	1.419913e-02
4.280000e+02	4.563345e-02	5.556387e-02	1.380657e-02	1.444461e-02
4.290000e+02	4.689289e-02	5.711775e-02	1.396476e-02	1.457501e-02
4.300000e+02	4.579306e-02	5.762900e-02	1.383237e-02	1.473760e-02
4.310000e+02	4.798211e-02	5.759896e-02	1.446779e-02	1.398901e-02
4.320000e+02	5.011741e-02	5.679483e-02	1.446615e-02	1.384495e-02
4.330000e+02	4.772736e-02	5.680879e-02	1.459945e-02	1.461733e-02
4.340000e+02	4.593365e-02	5.551871e-02	1.440879e-02	1.513193e-02
4.350000e+02	4.487063e-02	5.605679e-02	1.456776e-02	1.433155e-02
4.360000e+02	4.568297e-02	5.803005e-02	1.429985e-02	1.312577e-02
4.370000e+02	4.686113e-02	5.849969e-02	1.413685e-02	1.313949e-02
4.380000e+02	4.591695e-02	5.590932e-02	1.428245e-02	1.408004e-02
4.390000e+02	4.521807e-02	5.541776e-02	1.442315e-02	1.422510e-02
4.400000e+02	4.527936e-02	5.711324e-02	1.423123e-02	1.529013e-02
4.410000e+02	4.711773e-02	5.697729e-02	1.402917e-02	1.494333e-02
4.420000e+02	4.641221e-02	5.562777e-02	1.424948e-02	1.453259e-02
4.430000e+02	4.577307e-02	5.607262e-02	1.407429e-02	1.434008e-02
4.440000e+02	4.584760e-02	5.659139e-02	1.402091e-02	1.315798e-02
4.450000e+02	4.589270e-02	5.720817e-02	1.413430e-02	1.299101e-02
4.460000e+02	4.541770e-02	5.930163e-02	1.441087e-02	1.298208e-02
4.470000e+02	4.602680e-02	6.115333e-02	1.479472e-02	1.367715e-02
4.480000e+02	4.801192e-02	6.275021e-02	1.509959e-02	1.319190e-02
4.490000e+02	4.834777e-02	5.868362e-02	1.565063e-02	1.517703e-02
4.500000e+02	4.695686e-02	5.579557e-02	1.552471e-02	1.602888e-02
4.510000e+02	4.552976e-02	5.845919e-02	1.561453e-02	1.612683e-02
4.520000e+02	4.571171e-02	5.672107e-02	1.561374e-02	1.540660e-02
4.530000e+02	4.551098e-02	5.899381e-02	1.532534e-02	1.580931e-02
4.540000e+02	4.645228e-02	5.748919e-02	1.530378e-02	1.390045e-02
4.550000e+02	4.558250e-02	5.971425e-02	1.531552e-02	1.353131e-02
4.560000e+02	4.583108e-02	5.740476e-02	1.547965e-02	1.393616e-02
4.570000e+02	4.529198e-02	5.587940e-02	1.492317e-02	1.438762e-02
4.580000e+02	4.538562e-02	5.577842e-02	1.488975e-02	1.513932e-02
4.590000e+02	4.494129e-02	5.637266e-02	1.487840e-02	1.513955e-02
4.600000e+02	4.495440e-02	5.741918e-02	1.487938e-02	1.337656e-02
4.610000e+02	4.553640e-02	5.569502e-02	1.468178e-02	1.449127e-02
4.620000e+02	4.560939e-02	5.720139e-02	1.496117e-02	1.568626e-02
4.630000e+02	4.605755e-02	5.620145e-02	1.520924e-02	1.526935e-02
4.640000e+02	4.509338e-02	5.837244e-02	1.535090e-02	1.394906e-02
4.650000e+02	4.526800e-02	5.702562e-02	1.524825e-02	1.564251e-02
4.660000e+02	4.526458e-02	5.569838e-02	1.552585e-02	1.566568e-02
4.670000e+02	4.552914e-02	5.553848e-02	1.526418e-02	1.510628e-02
4.680000e+02	4.491326e-02	5.733463e-02	1.526164e-02	1.554408e-02
4.690000e+02	4.646183e-02	5.597259e-02	1.550111e-02	1.464660e-02
4.700000e+02	4.472470e-02	5.810625e-02	1.498429e-02	1.289720e-02
4.710000e+02	4.639177e-02	5.651003e-02	1.440657e-02	1.362560e-02
4.720000e+02	4.700208e-02	5.755765e-02	1.477741e-02	1.368703e-02
4.730000e+02	4.788089e-02	5.839303e-02	1.519005e-02	1.445435e-02
4.740000e+02	4.673917e-02	5.712465e-02	1.510628e-02	1.380190e-02
4.750000e+02	4.793721e-02	6.635821e-02	1.519113e-02	1.248443e-02
4.760000e+02	4.888131e-02	5.724183e-02	1.539019e-02	1.452580e-02
4.770000e+02	4.447255e-02	5.577585e-02	1.567949e-02	1.488930e-02
4.780000e+02	4.570812e-02	5.564560e-02	1.562200e-02	1.584462e-02
4.790000e+02	4.740836e-02	5.733696e-02	1.567384e-02	1.583137e-02
4.800000e+02	4.788670e-02	5.657781e-02	1.551590e-02	1.492199e-02
4.810000e+02	4.553165e-02	5.720852e-02	1.542306e-02	1.599723e-02
4.820000e+02	4.549796e-02	5.601431e-02	1.556046e-02	1.439986e-02
4.830000e+02	4.467295e-02	5.562659e-02	1.494451e-02	1.493197e-02
4.840000e+02	4.524672e-02	5.650071e-02	1.471344e-02	1.511865e-02
4.850000e+02	4.582420e-02	6.010222e-02	1.463933e-02	1.631327e-02
4.860000e+02	4.755169e-02	5.672618e-02	1.524733e-02	1.649704e-02
4.870000e+02	4.665313e-02	5.630228e-02	1.605243e-02	1.559692e-02
4.880000e+02	4.566162e-02	5.674997e-02	1.610552e-02	1.493184e-02
4.890000e+02	4.545004e-02	5.623421e-02	1.587288e-02	1.485227e-02
4.900000e+02	4.479420e-02	5.708772e-02	1.576228e-02	1.536346e-02
4.910000e+02	4.520275e-02	5.637842e-02	1.549496e-02	1.510123e-02
4.920000e+02	4.486049e-02	5.566632e-02	1.549976e-02	1.543365e-02
4.930000e+02	4.474470e-02	5.805452e-02	1.593326e-02	1.719600e-02
4.940000e+02	4.559335e-02	5.620256e-02	1.663516e-02	1.618348e-02
4.950000e+02	4.524456e-02	5.646211e-02	1.633263e-02	1.611141e-02
4.960000e+02	4.561880e-02	5.616361e-02	1.597162e-02	1.509771e-02
4.970000e+02	4.464995e-02	5.597296e-02	1.645201e-02	1.598053e-02
4.980000e+02	4.531047e-02	5.684238e-02	1.726038e-02	1.557864e-02
4.990000e+02	4.536914e-02	5.581096e-02	1.717162e-02	1.740797e-02
5.000000e+02	4.546455e-02	5.566528e-02	1.684718e-02	1.628301e-02
5.010000e+02	4.530355e-02	5.655687e-02	1.657742e-02	1.654422e-02
5.020000e+02	4.694287e-02	5.601509e-02	1.742700e-02	1.657867e-02
5.030000e+02	4.547308e-02	5.576047e-02	1.720143e-02	1.601933e-02
5.040000e+02	4.562612e-02	5.561329e-02	1.676886e-02	1.655157e-02
5.050000e+02	4.574159e-02	5.689165e-02	1.664717e-02	1.733019e-02
5.060000e+02	4.522361e-02	5.570460e-02	1.671279e-02	1.717849e-02
5.070000e+02	4.484829e-02	5.693371e-02	1.670310e-02	1.661325e-02
5.080000e+02	4.532118e-02	5.706213e-02	1.620305e-02	1.686924e-02
5.090000e+02	4.593277e-02	5.623439e-02	1.614903e-02	1.609515e-02
5.100000e+02	4.540959e-02	5.566726e-02	1.647833e-02	1.589537e-02
5.110000e+02	4.528645e-02	5.636159e-02	1.701974e-02	1.679012e-02
5.120000e+02	4.548491e-02	5.722987e-02	1.732979e-02	1.710685e-02
5.130000e+02	4.550714e-02	5.834448e-02	1.747184e-02	1.924433e-02
5.140000e+02	4.572913e-02	5.615910e-02	1.816164e-02	1.773138e-02
5.150000e+02	4.601804e-02	5.613622e-02	1.809492e-02	1.746335e-02
5.160000e+02	4.510642e-02	5.561249e-02	1.830722e-02	1.759534e-02
5.170000e+02	4.470680e-02	5.587945e-02	1.857816e-02	1.781677e-02
5.180000e+02	4.494616e-02	5.525838e-02	1.834119e-02	1.724222e-02
5.190000e+02	4.493294e-02	5.860531e-02	1.762225e-02	1.495982e-02
5.200000e+02	4.620174e-02	5.940038e-02	1.745544e-02	1.465605e-02
5.210000e+02	4.632743e-02	5.609708e-02	1.710728e-02	1.555119e-02
5.220000e+02	4.504887e-02	5.635298e-02	1.703049e-02	1.568653e-02
5.230000e+02	4.621198e-02	5.814625e-02	1.686001e-02	1.740611e-02
5.240000e+02	4.680499e-02	5.535926e-02	1.809465e-02	1.768458e-02
5.250000e+02	4.455909e-02	5.649573e-02	1.882559e-02	1.692293e-02
5.260000e+02	4.510396e-02	5.711073e-02	1.901971e-02	1.664761e-02
5.270000e+02	4.468549e-02	5.690305e-02	1.886780e-02	1.661144e-02
5.280000e+02	4.542712e-02	5.719732e-02	1.854788e-02	1.598760e-02
5.290000e+02	4.632819e-02	5.673373e-02	1.794447e-02	1.631491e-02
5.300000e+02	4.635024e-02	5.566371e-02	1.765106e-02	1.689699e-02
5.310000e+02	4.512638e-02	5.650522e-02	1.813036e-02	1.705594e-02
5.320000e+02	4.511942e-02	5.568914e-02	1.832101e-02	1.741278e-02
5.330000e+02	4.548425e-02	5.566898e-02	1.811698e-02	1.706572e-02
5.340000e+02	4.461299e-02	5.637569e-02	1.801094e-02	1.628372e-02
5.350000e+02	4.503784e-02	5.662937e-02	1.804738e-02	1.651778e-02
5.360000e+02	4.555231e-02	5.613108e-02	1.827805e-02	1.660954e-02
5.370000e+02	4.480829e-02	5.603832e-02	1.780975e-02	1.678552e-02
5.380000e+02	4.500048e-02	5.564143e-02	1.782252e-02	1.658560e-02
5.390000e+02	4.484503e-02	5.563387e-02	1.759617e-02	1.665418e-02
5.400000e+02	4.456370e-02	5.588412e-02	1.776077e-02	1.657633e-02
5.410000e+02	4.528040e-02	5.816192e-02	1.839210e-02	1.613975e-02
5.420000e+02	4.664362e-02	6.130528e-02	1.878162e-02	1.647734e-02
5.430000e+02	4.584527e-02	5.703297e-02	1.839843e-02	1.657996e-02
5.440000e+02	4.521265e-02	5.633698e-02	1.817657e-02	1.656331e-02
5.450000e+02	4.504888e-02	5.568101e-02	1.823412e-02	1.681104e-02
5.460000e+02	4.476382e-02	5.634961e-02	1.794812e-02	1.630838e-02
5.470000e+02	4.457652e-02	5.722579e-02	1.815214e-02	1.623848e-02
5.480000e+02	4.615481e-02	5.959377e-02	1.811422e-02	1.663142e-02
5.490000e+02	4.608051e-02	5.703678e-02	1.776715e-02	1.845510e-02
5.500000e+02	4.524254e-02	5.591199e-02	1.769955e-02	1.683327e-02
5.510000e+02	4.509335e-02	5.630754e-02	1.759270e-02	1.661223e-02
5.520000e+02	4.494678e-02	5.574758e-02	1.790657e-02	1.687972e-02
5.530000e+02	4.511817e-02	5.546708e-02	1.810543e-02	1.711162e-02
5.540000e+02	4.474201e-02	5.602092e-02	1.827425e-02	1.631784e-02
5.550000e+02	4.482775e-02	5.662806e-02	1.805711e-02	1.663484e-02
5.560000e+02	4.500198e-02	5.652600e-02	1.788963e-02	1.783784e-02
5.570000e+02	4.597284e-02	5.537060e-02	1.753365e-02	1.647854e-02
5.580000e+02	4.661983e-02	5.741374e-02	1.746995e-02	1.592185e-02
5.590000e+02	4.697847e-02	5.758594e-02	1.823717e-02	1.633647e-02
5.600000e+02	4.692655e-02	6.010465e-02	1.950960e-02	1.742020e-02
5.610000e+02	4.591013e-02	5.839736e-02	2.078660e-02	1.816857e-02
5.620000e+02	4.566522e-02	5.588874e-02	1.977201e-02	1.810426e-02
5.630000e+02	4.476473e-02	5.714342e-02	1.919597e-02	1.937972e-02
5.640000e+02	4.514736e-02	6.099007e-02	1.991896e-02	1.855377e-02
5.650000e+02	4.858808e-02	5.902139e-02	1.960808e-02	2.085510e-02
5.660000e+02	4.846566e-02	5.732094e-02	2.008213e-02	2.000985e-02
5.670000e+02	4.527811e-02	5.559147e-02	1.961654e-02	1.958124e-02
5.680000e+02	4.546647e-02	5.628322e-02	1.940153e-02	1.755335e-02
5.690000e+02	4.591817e-02	5.709866e-02	1.944053e-02	1.770183e-02
5.700000e+02	4.709762e-02	5.568646e-02	1.854928e-02	1.878635e-02
5.710000e+02	4.774556e-02	5.650388e-02	1.926398e-02	1.980829e-02
5.720000e+02	4.704002e-02	5.532732e-02	1.976271e-02	1.853883e-02
5.730000e+02	4.544411e-02	5.581070e-02	1.961255e-02	1.846220e-02
5.740000e+02	4.583424e-02	5.671034e-02	1.961105e-02	1.899451e-02
5.750000e+02	4.671049e-02	5.783112e-02	2.015538e-02	1.872104e-02
5.760000e+02	4.574780e-02	5.722132e-02	2.038199e-02	1.925921e-02
5.770000e+02	4.482779e-02	5.557679e-02	2.035085e-02	1.951829e-02
5.780000e+02	4.602422e-02	6.034086e-02	1.977721e-02	2.188342e-02
5.790000e+02	4.722989e-02	5.597606e-02	1.977156e-02	1.935154e-02
5.800000e+02	4.619424e-02	5.625978e-02	1.910281e-02	1.871739e-02
5.810000e+02	4.552486e-02	5.993607e-02	1.818425e-02	1.983266e-02
5.820000e+02	4.537036e-02	5.552886e-02	1.896944e-02	1.838407e-02
5.830000e+02	4.483270e-02	5.649802e-02	1.921776e-02	1.862757e-02
5.840000e+02	4.490119e-02	5.673538e-02	1.985339e-02	1.900288e-02
5.850000e+02	4.512520e-02	5.616088e-02	1.996567e-02	1.913261e-02
5.860000e+02	4.498306e-02	5.594359e-02	1.986093e-02	1.931724e-02
5.870000e+02	4.518925e-02	5.602061e-02	1.950614e-02	1.870815e-02
5.880000e+02	4.521743e-02	5.592953e-02	1.966712e-02	1.879630e-02
5.890000e+02	4.429979e-02	5.579318e-02	1.899038e-02	1.865868e-02
5.900000e+02	4.444036e-02	5.564227e-02	1.885061e-02	1.882464e-02
5.910000e+02	4.558215e-02	5.700769e-02	1.885749e-02	1.891320e-02
5.920000e+02	4.513211e-02	5.601094e-02	1.890472e-02	1.832571e-02
5.930000e+02	4.509732e-02	5.621450e-02	1.893125e-02	1.737745e-02
5.940000e+02	4.519427e-02	5.728978e-02	1.919651e-02	1.699340e-02
5.950000e+02	4.600110e-02	6.136743e-02	2.004777e-02	1.635664e-02
5.960000e+02	4.701391e-02	5.649210e-02	1.968681e-02	1.823304e-02
5.970000e+02	4.521307e-02	5.765739e-02	2.041240e-02	1.839926e-02
5.980000e+02	4.564773e-02	5.930741e-02	2.105045e-02	1.822807e-02
5.990000e+02	4.557997e-02	5.604149e-02	2.081409e-02	1.898637e-02
6.000000e+02	4.460348e-02	5.578344e-02	2.079661e-02	1.878052e-02
6.010000e+02	4.484076e-02	5.632951e-02	2.008148e-02	1.859573e-02
6.020000e+02	4.502302e-02	5.614756e-02	1.975380e-02	2.012450e-02
6.030000e+02	4.473892e-02	5.582960e-02	2.030058e-02	1.950220e-02
6.040000e+02	4.569378e-02	5.624188e-02	2.088525e-02	1.865886e-02
6.050000e+02	4.547037e-02	5.702206e-02	2.066676e-02	1.818043e-02
6.060000e+02	4.580520e-02	5.558798e-02	1.984398e-02	1.840799e-02
6.070000e+02	4.696767e-02	5.654281e-02	1.965655e-02	1.906263e-02
6.080000e+02	4.530251e-02	5.778258e-02	1.970949e-02	1.906808e-02
6.090000e+02	4.547642e-02	5.721333e-02	1.974091e-02	1.969076e-02
6.100000e+02	4.584111e-02	5.593251e-02	2.016700e-02	2.000706e-02
6.110000e+02	4.463537e-02	5.586863e-02	1.944088e-02	1.726391e-02
6.120000e+02	4.474545e-02	5.620630e-02	1.899735e-02	1.836658e-02
6.130000e+02	4.520761e-02	5.667387e-02	1.998956e-02	2.105334e-02
6.140000e+02	4.495227e-02	5.576858e-02	2.039508e-02	1.997164e-02
6.150000e+02	4.442995e-02	5.545648e-02	2.091850e-02	2.060681e-02
6.160000e+02	4.437444e-02	5.586305e-02	2.122057e-02	1.977962e-02
6.170000e+02	4.532438e-02	5.567537e-02	2.112978e-02	2.033865e-02
6.180000e+02	4.467592e-02	5.719088e-02	2.191284e-02	2.144271e-02
6.190000e+02	4.656018e-02	5.687416e-02	2.171540e-02	2.095491e-02
6.200000e+02	4.604426e-02	5.767419e-02	2.166001e-02	2.073920e-02
6.210000e+02	4.668713e-02	5.615102e-02	2.105600e-02	1.932891e-02
6.220000e+02	4.460946e-02	5.652685e-02	2.042138e-02	1.900708e-02
6.230000e+02	4.493992e-02	5.528825e-02	2.001641e-02	1.877246e-02
6.240000e+02	4.500094e-02	5.550188e-02	1.989506e-02	2.009391e-02
6.250000e+02	4.519456e-02	5.675593e-02	2.047562e-02	2.072799e-02
6.260000e+02	4.713832e-02	5.609077e-02	2.067872e-02	1.896119e-02
6.270000e+02	4.521662e-02	5.770081e-02	2.071239e-02	1.836615e-02
6.280000e+02	4.517494e-02	5.957072e-02	2.038848e-02	1.669413e-02
6.290000e+02	4.585272e-02	6.154828e-02	2.028779e-02	1.688790e-02
6.300000e+02	4.715944e-02	6.203392e-02	2.057914e-02	1.735832e-02
6.310000e+02	4.692103e-02	5.694124e-02	2.117892e-02	1.903642e-02
6.320000e+02	4.561929e-02	5.605235e-02	2.145511e-02	2.052729e-02
6.330000e+02	4.477805e-02	5.555753e-02	2.129010e-02	2.033988e-02
6.340000e+02	4.671228e-02	5.558062e-02	2.102485e-02	2.038361e-02
6.350000e+02	4.522934e-02	5.697588e-02	2.055608e-02	1.790226e-02
6.360000e+02	4.450315e-02	5.646926e-02	1.919034e-02	1.694770e-02
6.370000e+02	4.581352e-02	5.580225e-02	1.865735e-02	1.712955e-02
6.380000e+02	4.464269e-02	5.701232e-02	1.932970e-02	1.875698e-02
6.390000e+02	4.488207e-02	5.542372e-02	1.967730e-02	1.883621e-02
6.400000e+02	4.475012e-02	5.581971e-02	1.899100e-02	1.872177e-02
6.410000e+02	4.501790e-02	5.532721e-02	1.883877e-02	1.800454e-02
6.420000e+02	4.452327e-02	5.524250e-02	1.945058e-02	1.887380e-02
6.430000e+02	4.430587e-02	5.524054e-02	2.007113e-02	1.953678e-02
6.440000e+02	4.469359e-02	5.669846e-02	2.008345e-02	1.943703e-02
6.450000e+02	4.630829e-02	5.700297e-02	1.991573e-02	2.066762e-02
6.460000e+02	4.666426e-02	5.625183e-02	2.046180e-02	2.146487e-02
6.470000e+02	4.681278e-02	5.540824e-02	2.127904e-02	2.029915e-02
6.480000e+02	4.541815e-02	5.544779e-02	2.107129e-02	2.023906e-02
6.490000e+02	4.456231e-02	5.593286e-02	2.100663e-02	1.948476e-02
6.500000e+02	4.498991e-02	5.536082e-02	2.035744e-02	2.006146e-02
6.510000e+02	4.438821e-02	5.559735e-02	1.973669e-02	1.925661e-02
6.520000e+02	4.469260e-02	5.763761e-02	1.979471e-02	2.159316e-02
6.530000e+02	4.596881e-02	5.902380e-02	2.049791e-02	2.185578e-02
6.540000e+02	4.635885e-02	5.856216e-02	2.063090e-02	2.223607e-02
6.550000e+02	4.637866e-02	5.641656e-02	2.149059e-02	2.087513e-02
6.560000e+02	4.546389e-02	5.569665e-02	2.092146e-02	1.876702e-02
6.570000e+02	4.599933e-02	5.684924e-02	2.029570e-02	1.858483e-02
6.580000e+02	4.664941e-02	5.574510e-02	1.999540e-02	1.892638e-02
6.590000e+02	4.470097e-02	5.660328e-02	2.050044e-02	1.991748e-02
6.600000e+02	4.609514e-02	5.637017e-02	2.099549e-02	2.076872e-02
6.610000e+02	4.517788e-02	5.748340e-02	2.164391e-02	2.076052e-02
6.620000e+02	4.507554e-02	5.662030e-02	2.123257e-02	2.145008e-02
6.630000e+02	4.780183e-02	5.663207e-02	2.149619e-02	2.180727e-02
6.640000e+02	4.760175e-02	5.911833e-02	2.173954e-02	1.994604e-02
6.650000e+02	4.527924e-02	5.665056e-02	2.100625e-02	1.865084e-02
6.660000e+02	4.496225e-02	5.592042e-02	2.046554e-02	1.894726e-02
6.670000e+02	4.510006e-02	5.534905e-02	2.071758e-02	2.035852e-02
6.680000e+02	4.452268e-02	5.636941e-02	2.094879e-02	2.007926e-02
6.690000e+02	4.522145e-02	5.759558e-02	2.035172e-02	1.881292e-02
6.700000e+02	4.545633e-02	5.540228e-02	2.016517e-02	1.978171e-02
6.710000e+02	4.478189e-02	5.614433e-02	2.062396e-02	2.146129e-02
6.720000e+02	4.493803e-02	5.562400e-02	2.197443e-02	2.123139e-02
6.730000e+02	4.500525e-02	5.730078e-02	2.267995e-02	2.078261e-02
6.740000e+02	4.454208e-02	5.594390e-02	2.239505e-02	2.058623e-02
6.750000e+02	4.555784e-02	5.588867e-02	2.190913e-02	2.024453e-02
6.760000e+02	4.539099e-02	5.536132e-02	2.159588e-02	2.012892e-02
6.770000e+02	4.408987e-02	5.535898e-02	2.169510e-02	2.006617e-02
6.780000e+02	4.423318e-02	5.560080e-02	2.109471e-02	1.973879e-02
6.790000e+02	4.492983e-02	5.593130e-02	2.044122e-02	2.097363e-02
6.800000e+02	4.559317e-02	5.539582e-02	2.062435e-02	2.047496e-02
6.810000e+02	4.551961e-02	5.591799e-02	2.123638e-02	2.095310e-02
6.820000e+02	4.486550e-02	5.554223e-02	2.146047e-02	2.123481e-02
6.830000e+02	4.515608e-02	6.044663e-02	2.258858e-02	2.324055e-02
6.840000e+02	4.660777e-02	5.645695e-02	2.328968e-02	2.455632e-02
6.850000e+02	4.571549e-02	5.659625e-02	2.384570e-02	2.395581e-02
6.860000e+02	4.517826e-02	5.558645e-02	2.329648e-02	2.195790e-02
6.870000e+02	4.458605e-02	5.564693e-02	2.277673e-02	2.198634e-02
6.880000e+02	4.593502e-02	5.549770e-02	2.180234e-02	2.018341e-02
6.890000e+02	4.444330e-02	5.603709e-02	2.243556e-02	2.234938e-02
6.900000e+02	4.466511e-02	5.648578e-02	2.350120e-02	2.253036e-02
6.910000e+02	4.490170e-02	5.609259e-02	2.431906e-02	2.205914e-02
6.920000e+02	4.437828e-02	5.651982e-02	2.399530e-02	2.048663e-02
6.930000e+02	4.446970e-02	5.581929e-02	2.301033e-02	2.093786e-02
6.940000e+02	4.512160e-02	5.604497e-02	2.290318e-02	2.096087e-02
6.950000e+02	4.451998e-02	5.523734e-02	2.268139e-02	2.185097e-02
6.960000e+02	4.452073e-02	5.517212e-02	2.230460e-02	2.150193e-02
6.970000e+02	4.449937e-02	5.540363e-02	2.250251e-02	2.073572e-02
